IRIDIUM;33;;;;;;;
1;34106U;97051DR;16151.29867;0.00001622;00000-0;42081-3;0;9999
2;34106;86.3647;66.4574;15243;160.5618;321.5443;14.4913634;
IRIDIUM;33;DEB;;;;;;
1;34107U;97051DS;16151.48474;0.00003177;00000-0;79335-3;0;9995
2;34107;86.384;72.6553;17185;163.9233;247.9066;14.51217687;
IRIDIUM;33;DEB;;;;;;
1;34143U;97051DW;16151.24135;0.00003484;00000-0;76613-3;0;9998
2;34143;86.3926;77.4769;11007;341.1155;181.7908;14.57236092;
IRIDIUM;33;DEB;;;;;;
1;34145U;97051DY;16152.21031;0.00000715;00000-0;27746-3;0;9993
2;34145;86.2204;52.5185;64537;210.0493;149.699;14.27446835;
IRIDIUM;33;DEB;;;;;;
1;34146U;97051DZ;16152.2274;0.00000587;00000-0;19670-3;0;9993
2;34146;86.2918;59.498;40629;109.1683;16.9393;14.35196344;
IRIDIUM;33;DEB;;;;;;
1;34147U;97051EA;16152.12882;0.00011994;00000-0;21002-2;0;9994
2;34147;86.4423;112.0083;68546;73.7139;287.16;14.66175759;
IRIDIUM;33;DEB;;;;;;
1;34148U;97051EB;16151.77647;0.00017609;00000-0;20267-2;0;9992
2;34148;86.394;69.2777;13978;48.0658;312.1755;14.85585755;
IRIDIUM;33;DEB;;;;;;
1;34150U;97051ED;16152.20193;0.00004471;00000-0;10994-2;0;9993
2;34150;86.4877;126.8765;80981;117.5091;303.7455;14.50096594;
IRIDIUM;33;DEB;;;;;;
1;34155U;97051EJ;16151.90072;0.00006233;00000-0;13818-2;0;9996
2;34155;86.474;111.3153;48453;12.6818;39.1465;14.56267623;
IRIDIUM;33;DEB;;;;;;
1;34156U;97051EK;16123.30374;0.08154418;11708+0;31923-1;0;9991
2;34156;86.2526;47.6431;16909;170.3484;189.8127;15.92663682;
IRIDIUM;33;DEB;;;;;;
1;34159U;97051EN;16150.84964;0.00000311;00000-0;10703-3;0;9997
2;34159;86.3544;81.2377;33065;118.2445;242.2094;14.32345351;
IRIDIUM;33;DEB;;;;;;
1;34160U;97051EP;16152.2021;0.00005112;00000-0;12397-2;0;9994
2;34160;86.4085;94.8893;31598;50.3087;48.8735;14.52484133;
IRIDIUM;33;DEB;;;;;;
1;34350U;97051ES;16151.8079;0.00000372;00000-0;11326-3;0;9996
2;34350;86.3317;61.1637;24886;90.0827;358.7915;14.39147937;
IRIDIUM;33;DEB;;;;;;
1;34351U;97051ET;16152.21528;0.00002751;00000-0;58302-3;0;9991
2;34351;86.4249;81.2734;42021;347.0072;13.0051;14.5833052;
IRIDIUM;33;DEB;;;;;;
1;34354U;97051EW;16151.64247;0.00007077;00000-0;11415-2;0;9994
2;34354;86.2146;20.6509;29826;223.5684;136.3177;14.71021698;
IRIDIUM;33;DEB;;;;;;
1;34358U;97051FA;16152.19741;0.00003263;00000-0;86670-3;0;9993
2;34358;86.3276;62.0985;5232;332.7545;190.3362;14.48396258;
IRIDIUM;33;DEB;;;;;;
1;34359U;97051FB;16151.76045;0.00004792;00000-0;84421-3;0;9994
2;34359;86.3604;58.5562;38510;133.6869;279.4471;14.6687699;
IRIDIUM;33;DEB;;;;;;
1;34361U;97051FD;16152.19629;0.00010041;00000-0;14665-2;0;9994
2;34361;86.3571;70.9657;21355;304.5937;55.3267;14.75491791;
IRIDIUM;33;DEB;;;;;;
1;34363U;97051FF;16151.52623;0.00004336;00000-0;11592-2;0;9991
2;34363;86.3524;83.6694;48781;94.5265;318.9561;14.4742326;
IRIDIUM;33;DEB;;;;;;
1;34366U;97051FJ;16150.88512;0.00000739;00000-0;24743-3;0;9994
2;34366;86.378;87.5452;30523;96.3395;330.5372;14.35765058;
IRIDIUM;33;DEB;;;;;;
1;34367U;97051FK;16151.39549;0.00004647;00000-0;10932-2;0;9998
2;34367;86.4163;94.5128;34483;26.8557;98.4664;14.53836078;
IRIDIUM;33;DEB;;;;;;
1;34368U;97051FL;16151.42695;0.00005736;00000-0;15520-2;0;9995
2;34368;86.3842;105.299;70556;157.3443;328.3714;14.46124418;
IRIDIUM;33;DEB;;;;;;
1;34375U;97051FT;16151.02836;0.00000316;00000-0;15131-3;0;9995
2;34375;86.431;138.8887;107617;334.902;87.9281;14.13029059;
IRIDIUM;33;DEB;;;;;;
1;34376U;97051FU;16151.20455;0.00001042;00000-0;35960-3;0;9990
2;34376;86.3139;73.1533;41527;119.1979;241.338;14.34461622;
IRIDIUM;33;DEB;;;;;;
1;34378U;97051FW;16152.1252;0.00004122;00000-0;11453-2;0;9992
2;34378;86.3551;94.4603;65243;144.342;216.2167;14.45006679;
IRIDIUM;33;DEB;;;;;;
1;34486U;97051GB;16151.81378;0.00001188;00000-0;30342-3;0;9990
2;34486;86.4135;78.2577;21533;44.6307;7.9092;14.49586387;
IRIDIUM;33;DEB;;;;;;
1;34487U;97051GC;16152.24127;0.00000194;00000-0;55173-4;0;9993
2;34487;86.3484;63.8085;34753;79.6002;43.9609;14.39585063;
IRIDIUM;33;DEB;;;;;;
1;34488U;97051GD;16151.70579;0.00001339;00000-0;31917-3;0;9998
2;34488;86.3488;53.2409;27947;26.8929;2.488;14.52810374;
IRIDIUM;33;DEB;;;;;;
1;34489U;97051GE;16151.19702;0.00002872;00000-0;98894-3;0;9999
2;34489;86.4149;122.275;79852;218.4488;141.1003;14.33883607;
IRIDIUM;33;DEB;;;;;;
1;34490U;97051GF;16150.90743;0.00004767;00000-0;79594-3;0;9991
2;34490;86.3267;58.4877;33743;305.5805;144.2266;14.69367186;
IRIDIUM;33;DEB;;;;;;
1;34492U;97051GH;16152.19713;0.00000017;00000-0;-26782;0;9993
2;34492;86.5044;221.8951;309213;94.2772;296.8442;13.84253914;
IRIDIUM;33;DEB;;;;;;
1;34493U;97051GJ;16152.16745;0.00003589;00000-0;75774-3;0;9995
2;34493;86.2693;42.5269;54538;267.2603;92.2363;14.58207042;
IRIDIUM;33;DEB;;;;;;
1;34496U;97051GM;16151.23688;0.00005451;00000-0;18426-2;0;9994
