FENGYUN;1C;;;;;;;
2;30250;99.0568;207.8916;66178;156.1469;320.6368;13.9870089;
FENGYUN;1C;DEB;;;;;;
1;30251U;99025XL;16152.23705;0.00000299;00000-0;15127-3;0;9992
2;30251;98.841;243.3344;54727;287.6406;125.3436;14.22747737;
FENGYUN;1C;DEB;;;;;;
1;30252U;99025XM;16151.85799;0.00000351;00000-0;23788-3;0;9994
2;30252;99.0679;173.455;68536;285.4756;201.3758;14.05717927;
FENGYUN;1C;DEB;;;;;;
1;30253U;99025XN;16151.54095;0.00000815;00000-0;88993-3;0;9997
2;30253;98.6859;176.2385;242872;215.9082;299.9239;13.63257247;
FENGYUN;1C;DEB;;;;;;
1;30256U;99025XR;16151.8786;0.00010623;00000-0;96298-3;0;9993
2;30256;99.0142;83.1872;64432;170.9451;231.0228;14.93976495;
FENGYUN;1C;DEB;;;;;;
1;30257U;99025XS;16151.76019;-0.00000093;00000-0;-28180;0;9992
2;30257;98.9685;176.6304;59436;195.4729;219.3358;14.08329454;
FENGYUN;1C;DEB;;;;;;
1;30259U;99025XU;16152.24007;0.00000241;00000-0;59934-4;0;9998
2;30259;98.5631;244.2997;272941;288.5263;122.2694;14.41709405;
FENGYUN;1C;DEB;;;;;;
1;30261U;99025XW;16151.82453;0.00002407;00000-0;21392-3;0;9993
2;30261;98.7452;90.8917;200982;77.0876;285.2699;14.83046836;
FENGYUN;1C;DEB;;;;;;
1;30262U;99025XX;16151.72009;0.00003519;00000-0;57888-3;0;9991
2;30262;99.0241;57.8626;68404;223.0315;136.5527;14.69796927;
FENGYUN;1C;DEB;;;;;;
1;30263U;99025XY;16151.18465;0.00000375;00000-0;29568-3;0;9990
2;30263;98.8127;16.8839;163639;230.9362;252.979;13.91494637;
FENGYUN;1C;DEB;;;;;;
1;30264U;99025XZ;16151.8826;0.00000255;00000-0;19575-3;0;9990
2;30264;99.2264;167.4805;113742;193.8579;287.769;13.99293166;
FENGYUN;1C;DEB;;;;;;
1;30265U;99025YA;16151.80457;0.00001202;00000-0;51614-3;0;9998
2;30265;98.8582;182.889;52591;168.039;249.3381;14.25894098;
FENGYUN;1C;DEB;;;;;;
1;30266U;99025YB;16151.8923;0.00000882;00000-0;57362-3;0;9990
2;30266;99.1378;133.4109;97128;29.619;0.4494;14.02923211;
FENGYUN;1C;DEB;;;;;;
1;30267U;99025YC;16151.84804;0.00001018;00000-0;58801-3;0;9999
2;30267;99.091;163.2266;69513;18.2268;103.7089;14.10131941;
FENGYUN;1C;DEB;;;;;;
1;30270U;99025YF;16152.05865;0.00000105;00000-0;85182-4;0;9990
2;30270;99.019;167.4881;6181;278.48;148.8401;14.10122503;
FENGYUN;1C;DEB;;;;;;
1;30272U;99025YH;16151.0437;0.00000497;00000-0;33823-3;0;9993
2;30272;99.1448;180.204;62075;110.6654;250.1182;14.03750646;
FENGYUN;1C;DEB;;;;;;
1;30273U;99025YJ;16151.57084;0.00000154;00000-0;13627-3;0;9992
2;30273;99.1732;174.756;71887;151.3069;0.5756;13.98272764;
FENGYUN;1C;DEB;;;;;;
1;30274U;99025YK;16151.52704;0.00001207;00000-0;55214-3;0;9992
2;30274;99.3594;349.202;5790;101.8229;285.3022;14.23523339;
FENGYUN;1C;DEB;;;;;;
1;30275U;99025YL;16152.10285;0.00001076;00000-0;50866-3;0;9990
2;30275;98.8849;189.1129;54036;236.3516;186.9874;14.21129495;
FENGYUN;1C;DEB;;;;;;
1;30276U;99025YM;16150.7667;0.00000722;00000-0;40476-3;0;9994
2;30276;99.0222;139.8467;26815;282.6225;203.4478;14.13770883;
FENGYUN;1C;DEB;;;;;;
1;30277U;99025YN;16151.52746;0.00000997;00000-0;61475-3;0;9998
2;30277;99.217;149.2813;140979;143.1828;339.8582;14.03011561;
FENGYUN;1C;DEB;;;;;;
1;30278U;99025YP;16152.22392;0.00038073;00000-0;44073-2;0;9995
2;30278;99.211;149.4352;37536;76.5776;283.9614;14.8486913;
FENGYUN;1C;DEB;;;;;;
1;30279U;99025YQ;16151.21776;0.00000567;00000-0;24382-3;0;9990
2;30279;99.1594;274.4023;240807;192.306;235.0913;14.14456606;
FENGYUN;1C;DEB;;;;;;
1;30280U;99025YR;16151.73005;-0.00000042;00000-0;15859-5;0;9994
2;30280;99.0853;212.6445;80413;216.7064;264.2384;13.96336321;
FENGYUN;1C;DEB;;;;;;
1;30281U;99025YS;16151.54996;0.00000209;00000-0;14806-3;0;9993
2;30281;98.9187;184.3112;29833;350.2766;173.6333;14.08191052;
FENGYUN;1C;DEB;;;;;;
1;30282U;99025YT;16151.49816;0.00000236;00000-0;12722-3;0;9994
2;30282;98.888;221.575;216862;184.5157;307.1477;14.10167618;
FENGYUN;1C;DEB;;;;;;
1;30283U;99025YU;16151.68992;0.00000252;00000-0;17122-3;0;9998
2;30283;99.0393;185.9044;190216;358.5459;118.2291;14.00476479;
FENGYUN;1C;DEB;;;;;;
1;30284U;99025YV;16151.41224;0.00000738;00000-0;41364-3;0;9990
2;30284;98.9603;189.8471;45325;341.1299;147.2907;14.13282379;
FENGYUN;1C;DEB;;;;;;
1;30286U;99025YX;16151.75218;0.00000004;00000-0;26847-4;0;9997
2;30286;98.9515;172.2981;63712;291.4092;120.2858;14.11764037;
FENGYUN;1C;DEB;;;;;;
1;30287U;99025YY;16151.57686;0.00000518;00000-0;38751-3;0;9993
2;30287;98.6264;151.9075;442410;166.0797;322.5255;13.60002063;
FENGYUN;1C;DEB;;;;;;
1;30288U;99025YZ;16151.16492;0.00001009;00000-0;55550-3;0;9997
2;30288;99.4467;332.4227;28567;51.9113;359.5187;14.13948975;
FENGYUN;1C;DEB;;;;;;
1;30289U;99025ZA;16152.09107;0.00000703;00000-0;44392-3;0;9999
2;30289;99.0692;193.6296;51514;69.2195;344.5806;14.06865458;
FENGYUN;1C;DEB;;;;;;
1;30290U;99025ZB;16150.82576;0.00001554;00000-0;78328-3;0;9991
2;30290;102.6494;100.7227;56800;159.7978;256.3443;14.18052346;
FENGYUN;1C;DEB;;;;;;
1;30291U;99025ZC;16151.18827;0.00000749;00000-0;32904-3;0;9990
2;30291;97.2574;239.3642;189685;90.3885;327.3706;14.16394546;
FENGYUN;1C;DEB;;;;;;
1;30293U;99025ZE;16151.24375;0.00000504;00000-0;18738-3;0;9998
2;30293;99.2154;39.4413;94813;204.1797;285.0422;14.34444894;
FENGYUN;1C;DEB;;;;;;
1;30294U;99025ZF;16151.14942;0.00000261;00000-0;96824-4;0;9997
2;30294;98.6078;202.9377;216030;164.493;259.7536;14.28198837;
FENGYUN;1C;DEB;;;;;;
1;30295U;99025ZG;16151.00358;0.00000079;00000-0;52441-4;0;9995
2;30295;98.8639;163.2285;97375;100.0184;313.9787;14.22908712;
FENGYUN;1C;DEB;;;;;;
1;30297U;99025ZJ;16151.26409;0.00000779;00000-0;26980-3;0;9992
2;30297;98.7953;251.0058;529878;334.1122;74.8415;13.80652895;
FENGYUN;1C;DEB;;;;;;
1;30298U;99025ZK;16151.60043;0.00001279;00000-0;82658-3;0;9990
2;30298;99.1805;174.56;74297;132.2096;351.029;14.03368641;
FENGYUN;1C;DEB;;;;;;
1;30299U;99025ZL;16151.96508;0.00000623;00000-0;46172-3;0;9999
2;30299;99.3133;151.0883;115297;194.6723;220.2587;13.96000097;
FENGYUN;1C;DEB;;;;;;
1;30300U;99025ZM;16150.88677;0.000009;00000-0;54653-3;0;9999
2;30300;99.0667;121.6618;99222;3.4008;24.7076;14.06478628;
FENGYUN;1C;DEB;;;;;;
1;30301U;99025ZN;16151.07278;0.00001513;00000-0;84467-3;0;9998
2;30301;98.6026;357.3604;124354;233.2431;256.385;14.08452136;
FENGYUN;1C;DEB;;;;;;
1;30302U;99025ZP;16151.24202;0.00001334;00000-0;99217-3;0;9998
2;30302;98.5724;250.6986;136565;115.7927;245.7397;13.92227347;
FENGYUN;1C;DEB;;;;;;
1;30303U;99025ZQ;16150.88793;0.00001055;00000-0;63304-3;0;9993
2;30303;99.0907;133.4785;95904;356.0212;63.9139;14.06937598;
FENGYUN;1C;DEB;;;;;;
1;30304U;99025ZR;16151.17005;0.00001096;00000-0;70068-3;0;9999
2;30304;99.174;136.3956;89656;24.203;336.3309;14.03707478;
FENGYUN;1C;DEB;;;;;;
1;30305U;99025ZS;16151.89139;0.00000088;00000-0;13430-3;0;9993
2;30305;98.558;117.4008;266497;214.6224;203.2091;13.59039401;
FENGYUN;1C;DEB;;;;;;
1;30306U;99025ZT;16151.35461;0.00000632;00000-0;31511-3;0;9990
2;30306;98.893;189.9107;132641;293.9551;64.778;14.16071954;
FENGYUN;1C;DEB;;;;;;
1;30308U;99025ZV;16151.96504;0.00008264;00000-0;35590-2;0;9999
2;30308;100.2473;162.729;111066;275.2516;142.4992;14.21621038;
FENGYUN;1C;DEB;;;;;;
1;30309U;99025ZW;16151.50374;0.00000212;00000-0;19661-3;0;9998
2;30309;99.3362;120.9275;94257;220.7845;258.1547;13.91552595;
FENGYUN;1C;DEB;;;;;;
1;30310U;99025ZX;16151.40629;0.00000088;00000-0;65263-4;0;9991
2;30310;99.0609;208.1143;257575;15.6813;345.2144;14.02029777;
FENGYUN;1C;DEB;;;;;;
1;30311U;99025ZY;16150.86317;0.00000091;00000-0;12167-3;0;9993
2;30311;99.0056;20.4649;169012;89.2516;331.2591;13.75875242;
FENGYUN;1C;DEB;;;;;;
1;30312U;99025ZZ;16150.84682;0.00001115;00000-0;54804-3;0;9990
2;30312;98.8883;116.3624;14935;188.4214;201.6302;14.1967479;
FENGYUN;1C;DEB;;;;;;
1;30313U;99025AAA;16151.81473;0.00001023;00000-0;62500-3;0;9999
2;30313;99.1487;176.2981;63244;77.832;334.4634;14.07312736;
FENGYUN;1C;DEB;;;;;;
1;30314U;99025AAB;16152.20581;0.00000258;00000-0;20873-3;0;9993
2;30314;98.4569;230.9481;148774;353.6794;6.2488;13.93122546;
FENGYUN;1C;DEB;;;;;;
1;30315U;99025AAC;16151.05476;0.00000169;00000-0;10843-3;0;9998
2;30315;98.9097;172.5898;35505;251.8413;166.7284;14.15863098;
FENGYUN;1C;DEB;;;;;;
1;30316U;99025AAD;16152.0721;0.00001163;00000-0;50489-3;0;9999
2;30316;98.8496;184.6936;62450;174.9353;239.3212;14.25106012;
FENGYUN;1C;DEB;;;;;;
1;30317U;99025AAE;16151.87189;0.00000239;00000-0;17376-3;0;9991
2;30317;99.0193;175.37;24677;316.1027;168.1774;14.05667871;
FENGYUN;1C;DEB;;;;;;
1;30318U;99025AAF;16151.97186;0.00010651;00000-0;18676-2;0;9998
2;30318;98.9707;291.1065;30123;51.2681;309.1207;14.67660307;
FENGYUN;1C;DEB;;;;;;
1;30319U;99025AAG;16150.86728;0.00001935;00000-0;87530-3;0;9991
2;30319;98.2971;274.5204;87918;63.3307;61.356;14.2104397;
FENGYUN;1C;DEB;;;;;;
1;30320U;99025AAH;16151.46345;-0.00000077;00000-0;-22545;0;9998
2;30320;99.2399;112.5366;88285;63.2358;62.5989;13.96913751;
FENGYUN;1C;DEB;;;;;;
1;30321U;99025AAJ;16151.08205;0.00000129;00000-0;90094-4;0;9999
2;30321;98.8895;178.7342;64686;92.8671;331.9536;14.13452449;
FENGYUN;1C;DEB;;;;;;
1;30322U;99025AAK;16151.24403;0.00000761;00000-0;53835-3;0;9998
2;30322;98.4543;239.4707;138976;309.2936;49.597;13.96133652;
FENGYUN;1C;DEB;;;;;;
1;30325U;99025AAL;16151.53667;-0.00000056;00000-0;-63044;0;9990
2;30325;99.0704;163.1472;15602;322.6524;189.4193;14.08223209;
FENGYUN;1C;DEB;;;;;;
1;30326U;99025AAM;16151.86805;0.00000072;00000-0;91643-4;0;9990
2;30326;98.6696;267.7017;144146;154.0265;206.8218;13.8431002;
FENGYUN;1C;DEB;;;;;;
1;30327U;99025AAN;16152.23619;0.00000983;00000-0;64624-3;0;9991
2;30327;98.4481;244.8596;135480;283.3896;102.0729;13.99738116;
FENGYUN;1C;DEB;;;;;;
1;30328U;99025AAP;16151.00417;0.00000042;00000-0;48244-4;0;9991
2;30328;98.9876;168.7571;4499;312.2104;108.2994;14.11246068;
FENGYUN;1C;DEB;;;;;;
1;30329U;99025AAQ;16151.79174;0.0000011;00000-0;12731-3;0;9992
2;30329;99.2143;74.9878;145441;352.802;68.0956;13.84235759;
FENGYUN;1C;DEB;;;;;;
1;30330U;99025AAR;16151.74086;0.00000394;00000-0;39688-3;0;9996
2;30330;98.923;305.6768;207171;93.2631;30.4841;13.73653985;
FENGYUN;1C;DEB;;;;;;
1;30331U;99025AAS;16151.0062;-0.0000001;00000-0;25387-4;0;9990
2;30331;99.3042;158.7155;100715;159.2015;255.9794;13.94900932;
FENGYUN;1C;DEB;;;;;;
1;30332U;99025AAT;16151.7997;0.00000062;00000-0;10006-3;0;9996
2;30332;99.4035;80.6427;182339;178.713;198.962;13.74092796;
FENGYUN;1C;DEB;;;;;;
1;30333U;99025AAU;16151.49104;0.00001484;00000-0;15716-3;0;9998
2;30333;98.9139;118.8824;156804;195.1216;290.9698;14.82482172;
FENGYUN;1C;DEB;;;;;;
1;30334U;99025AAV;16151.56755;0.00000685;00000-0;61159-3;0;9998
2;30334;98.9118;1.1284;163231;23.2305;29.9362;13.81897606;
FENGYUN;1C;DEB;;;;;;
1;30335U;99025AAW;16151.52249;0.00000276;00000-0;21352-3;0;9990
2;30335;99.0831;176.7251;66064;71.7431;85.5732;13.99960706;
FENGYUN;1C;DEB;;;;;;
1;30336U;99025AAX;16151.52195;0.00000213;00000-0;13081-3;0;9995
2;30336;98.9552;168.115;44399;245.2749;268.7688;14.15703092;
FENGYUN;1C;DEB;;;;;;
1;30338U;99025AAZ;16151.14941;0.00000648;00000-0;16209-3;0;9996
2;30338;98.8741;183.2394;349349;344.243;53.7104;14.24438294;
FENGYUN;1C;DEB;;;;;;
1;30339U;99025ABA;16151.53505;0.00001051;00000-0;58355-3;0;9991
2;30339;99.0658;154.3965;31061;286.0302;191.4526;14.13180093;
FENGYUN;1C;DEB;;;;;;
1;30340U;99025ABB;16150.92455;0.00000048;00000-0;54022-4;0;9994
2;30340;99.1757;124.7105;148398;50.7844;11.409;14.03373544;
FENGYUN;1C;DEB;;;;;;
1;30341U;99025ABC;16151.82385;0.00001397;00000-0;82979-3;0;9996
2;30341;99.2155;234.7796;69588;134.0667;345.3417;14.07995597;
FENGYUN;1C;DEB;;;;;;
1;30342U;99025ABD;16151.54372;0.0000033;00000-0;34838-3;0;9997
2;30342;100.1326;46.5665;176563;42.4039;76.59;13.75972217;
FENGYUN;1C;DEB;;;;;;
1;30343U;99025ABE;16151.73241;0.00002096;00000-0;29508-3;0;9998
2;30343;98.9938;62.4769;211452;108.0095;307.3202;14.64388568;
FENGYUN;1C;DEB;;;;;;
1;30344U;99025ABF;16151.18736;0.00001222;00000-0;56317-3;0;9995
2;30344;98.8496;115.8154;13455;157.7117;328.0881;14.22903556;
FENGYUN;1C;DEB;;;;;;
1;30345U;99025ABG;16151.09537;0.00001124;00000-0;56571-3;0;9991
2;30345;98.8634;102.9607;19877;196.256;224.9708;14.18355828;
FENGYUN;1C;DEB;;;;;;
1;30346U;99025ABH;16151.14048;0.00001159;00000-0;63314-3;0;9994
2;30346;98.9866;199.6766;74060;249.7371;175.2321;14.12704062;
FENGYUN;1C;DEB;;;;;;
1;30347U;99025ABJ;16151.24757;0.00000075;00000-0;82339-4;0;9997
2;30347;98.4856;239.0467;151232;331.4106;90.0775;13.91495031;
FENGYUN;1C;DEB;;;;;;
1;30348U;99025ABK;16151.01457;0.0000112;00000-0;59885-3;0;9990
2;30348;99.042;158.1249;22098;260.845;166.0649;14.15211844;
FENGYUN;1C;DEB;;;;;;
1;30349U;99025ABL;16151.91472;0.0000041;00000-0;31280-3;0;9991
2;30349;98.579;285.0588;98379;43.3867;71.7931;13.96358749;
FENGYUN;1C;DEB;;;;;;
1;30350U;99025ABM;16151.24801;0.00000369;00000-0;32899-3;0;9993
2;30350;98.1497;50.8917;230232;131.3726;349.6637;13.77939246;
FENGYUN;1C;DEB;;;;;;
1;30352U;99025ABP;16150.86771;0.00000008;00000-0;32519-4;0;9993
2;30352;99.1071;163.8027;28251;342.5206;138.3438;14.05784823;
FENGYUN;1C;DEB;;;;;;
1;30355U;99025ABS;16151.71015;0.00000337;00000-0;20391-3;0;9992
2;30355;98.8851;194.905;58332;163.1216;323.3633;14.12296154;
FENGYUN;1C;DEB;;;;;;
1;30356U;99025ABT;16151.7795;0.00000339;00000-0;22579-3;0;9990
2;30356;98.9495;195.3919;57339;42.3156;20.1864;14.07033711;
FENGYUN;1C;DEB;;;;;;
1;30357U;99025ABU;16151.02907;0.0000029;00000-0;21028-3;0;9996
2;30357;99.1559;158.5528;49182;303.8119;119.3573;14.04031881;
FENGYUN;1C;DEB;;;;;;
1;30358U;99025ABV;16151.67843;0.00000962;00000-0;58106-3;0;9992
2;30358;98.7861;54.9561;99567;6.4667;52.8473;14.06472362;
FENGYUN;1C;DEB;;;;;;
1;30359U;99025ABW;16151.78282;0.00001272;00000-0;11505-2;0;9998
2;30359;101.6313;195.8543;183805;208.5919;208.489;13.79087748;
FENGYUN;1C;DEB;;;;;;
1;30360U;99025ABX;16152.07185;0.00000687;00000-0;39909-3;0;9993
2;30360;99.0243;180.2767;35885;339.1663;81.3852;14.11863713;
FENGYUN;1C;DEB;;;;;;
1;30361U;99025ABY;16151.40159;0.00000479;00000-0;26280-3;0;9990
2;30361;98.888;198.4859;74611;304.8509;177.8077;14.15140817;
FENGYUN;1C;DEB;;;;;;
1;30362U;99025ABZ;16151.36788;0.00001179;00000-0;87608-3;0;9999
2;30362;99.0462;70.8526;109468;221.8852;261.7731;13.94257257;
FENGYUN;1C;DEB;;;;;;
1;30363U;99025ACA;16150.92146;0.00000392;00000-0;26558-3;0;9999
2;30363;99.1536;134.7471;98022;23.7954;336.7699;14.03917086;
FENGYUN;1C;DEB;;;;;;
1;30364U;99025ACB;16151.76064;0.00001579;00000-0;64078-3;0;9991
2;30364;98.1496;70.3465;437990;41.0879;346.7776;13.87258498;
FENGYUN;1C;DEB;;;;;;
1;30365U;99025ACC;16151.38794;0.00000075;00000-0;51793-4;0;9999
2;30365;98.8221;182.3295;174116;34.2678;92.8813;14.16179597;
FENGYUN;1C;DEB;;;;;;
1;30366U;99025ACD;16151.55961;0.00000385;00000-0;17356-3;0;9997
2;30366;98.937;269.5288;68544;225.0806;196.0573;14.26882062;
FENGYUN;1C;DEB;;;;;;
1;30368U;99025ACF;16151.2371;0.00000058;00000-0;93192-4;0;9998
2;30368;99.0888;28.8722;186082;149.1486;338.1749;13.73450533;
FENGYUN;1C;DEB;;;;;;
1;30369U;99025ACG;16152.02235;0.00000127;00000-0;93096-4;0;9997
2;30369;98.9349;178.8301;101545;333.2681;90.4443;14.09900734;
FENGYUN;1C;DEB;;;;;;
1;30370U;99025ACH;16151.84507;0.00000634;00000-0;37478-3;0;9994
2;30370;99.0196;110.052;114175;13.0938;38.956;14.08235896;
FENGYUN;1C;DEB;;;;;;
1;30371U;99025ACJ;16151.05828;0.00000531;00000-0;27553-3;0;9997
2;30371;98.8876;179.506;6910;331.5723;81.7298;14.19060337;
FENGYUN;1C;DEB;;;;;;
1;30372U;99025ACK;16151.19736;0.00002217;00000-0;51467-3;0;9999
2;30372;99.0727;24.527;71597;8.7347;351.5074;14.54595765;
FENGYUN;1C;DEB;;;;;;
1;30373U;99025ACL;16151.79897;0.00003435;00000-0;65905-3;0;9993
2;30373;99.0711;56.4732;75283;293.0086;108.7306;14.62699916;
FENGYUN;1C;DEB;;;;;;
1;30374U;99025ACM;16151.43897;0.00000943;00000-0;35088-3;0;9990
2;30374;99.2723;39.1799;59796;276.4763;136.2523;14.33722237;
FENGYUN;1C;DEB;;;;;;
1;30375U;99025ACN;16150.75653;0.00002621;00000-0;97326-3;0;9992
2;30375;98.5604;79.6979;12568;86.0023;274.2597;14.32964856;
FENGYUN;1C;DEB;;;;;;
1;30377U;99025ACQ;16151.52028;0.0000029;00000-0;22723-3;0;9996
2;30377;99.2315;168.5022;123531;108.8676;43.4995;13.96421116;
FENGYUN;1C;DEB;;;;;;
1;30379U;99025ACS;16150.64804;0.00000348;00000-0;24084-3;0;9993
2;30379;99.0838;168.9146;36216;309.8234;170.6229;14.05472489;
FENGYUN;1C;DEB;;;;;;
1;30380U;99025ACT;16151.45827;0.0000034;00000-0;92469-4;0;9999
2;30380;98.9692;335.4413;194175;187.8154;171.9998;14.44223299;
FENGYUN;1C;DEB;;;;;;
1;30381U;99025ACU;16150.51887;0.00000427;00000-0;29485-3;0;9996
2;30381;99.1058;172.8312;62650;95.8537;264.9776;14.03659025;
FENGYUN;1C;DEB;;;;;;
1;30382U;99025ACV;16150.72511;0.00000589;00000-0;27785-3;0;9993
2;30382;98.8691;211.564;174308;298.6017;174.6488;14.16045658;
FENGYUN;1C;DEB;;;;;;
1;30385U;99025ACY;16151.40692;0.00000172;00000-0;72924-4;0;9996
2;30385;99.0905;323.9672;135257;34.654;25.6797;14.33503241;
FENGYUN;1C;DEB;;;;;;
1;30386U;99025ACZ;16151.74954;0.00000612;00000-0;76491-3;0;9995
2;30386;98.6931;82.0749;327701;93.3553;333.152;13.4710711;
FENGYUN;1C;DEB;;;;;;
1;30387U;99025ADA;16150.9895;0.00000167;00000-0;11528-3;0;9990
2;30387;98.9852;169.187;1029;89.6704;300.8673;14.12243459;
FENGYUN;1C;DEB;;;;;;
1;30388U;99025ADB;16151.77944;0.00000315;00000-0;14857-3;0;9998
2;30388;98.9668;174.2155;236183;285.9195;124.9002;14.13576449;
FENGYUN;1C;DEB;;;;;;
1;30389U;99025ADC;16151.53471;0.00001288;00000-0;63262-3;0;9996
2;30389;98.9029;125.1608;16040;193.6494;284.7711;14.19464426;
FENGYUN;1C;DEB;;;;;;
1;30390U;99025ADD;16151.76001;0.00000817;00000-0;45089-3;0;9994
2;30390;99.0722;167.6454;83880;0.0398;53.9354;14.12609325;
FENGYUN;1C;DEB;;;;;;
1;30391U;99025ADE;16151.76258;0.00000404;00000-0;26427-3;0;9993
2;30391;99.0877;177.5238;79707;335.0856;77.7948;14.06536605;
FENGYUN;1C;DEB;;;;;;
1;30392U;99025ADF;16151.56825;0.00000193;00000-0;13329-3;0;9995
2;30392;99.1245;172.8178;190245;340.1298;141.7677;14.0220541;
FENGYUN;1C;DEB;;;;;;
1;30393U;99025ADG;16151.4672;-0.00000095;00000-0;-34410;0;9999
2;30393;99.2239;113.6159;72305;47.3868;72.0523;13.97915701;
FENGYUN;1C;DEB;;;;;;
1;30394U;99025ADH;16151.41938;0.00000289;00000-0;24502-3;0;9994
2;30394;99.1655;89.6209;91095;171.0491;304.7401;13.9363894;
FENGYUN;1C;DEB;;;;;;
1;30395U;99025ADJ;16151.75336;0.00000098;00000-0;97412-4;0;9990
2;30395;99.2632;171.5937;165814;172.5665;254.7582;13.93200189;
FENGYUN;1C;DEB;;;;;;
1;30396U;99025ADK;16151.71581;0.00000022;00000-0;46541-4;0;9995
2;30396;98.2262;150.4345;135791;25.1384;28.799;13.8634434;
FENGYUN;1C;DEB;;;;;;
1;30397U;99025ADL;16151.84946;0.00000191;00000-0;16645-3;0;9998
2;30397;98.4228;210.9162;164833;44.6265;43.318;13.89960745;
FENGYUN;1C;DEB;;;;;;
1;30398U;99025ADM;16151.26188;0.00000333;00000-0;35490-3;0;9993
2;30398;99.7039;262.7589;177019;317.0022;70.8428;13.7513541;
FENGYUN;1C;DEB;;;;;;
1;30400U;99025ADP;16151.38448;0.00001128;00000-0;72428-3;0;9997
2;30400;99.165;68.2832;288530;84.7547;38.9936;13.86611961;
FENGYUN;1C;DEB;;;;;;
1;30401U;99025ADQ;16151.28869;0.00000081;00000-0;49464-4;0;9992
2;30401;98.8377;254.504;111734;111.5999;272.5779;14.25780779;
FENGYUN;1C;DEB;;;;;;
1;30403U;99025ADS;16150.92472;0.00000517;00000-0;34198-3;0;9993
2;30403;99.1478;134.4165;96301;26.9245;26.8309;14.03905575;
FENGYUN;1C;DEB;;;;;;
1;30404U;99025ADT;16150.57407;0.00000441;00000-0;67789-3;0;9994
2;30404;99.7145;8.9715;390812;239.4017;146.3604;13.30242478;
FENGYUN;1C;DEB;;;;;;
1;30405U;99025ADU;16150.86238;0.00000689;00000-0;38880-3;0;9990
2;30405;98.9762;208.1896;62860;12.2769;46.8003;14.12635647;
FENGYUN;1C;DEB;;;;;;
1;30406U;99025ADV;16151.11379;0.00000443;00000-0;55443-3;0;9998
2;30406;98.6259;80.2973;303279;13.543;110.0564;13.51128105;
FENGYUN;1C;DEB;;;;;;
1;30409U;99025ADY;16151.97525;0.00000497;00000-0;32901-3;0;9998
2;30409;98.5257;311.9846;174750;35.9381;81.9876;13.98444426;
FENGYUN;1C;DEB;;;;;;
1;30411U;99025AEA;16151.75678;0.00000883;00000-0;65717-3;0;9998
2;30411;98.5794;259.2143;149755;81.3126;81.5841;13.92105108;
FENGYUN;1C;DEB;;;;;;
1;30413U;99025AEC;16150.63719;0.00000795;00000-0;49422-3;0;9991
2;30413;102.0777;204.2051;64129;3.1749;150.0604;14.08657651;
FENGYUN;1C;DEB;;;;;;
1;30414U;99025AED;16151.8322;0.00000522;00000-0;30944-3;0;9995
2;30414;99.0936;207.308;77746;339.6198;109.3825;14.10694812;
FENGYUN;1C;DEB;;;;;;
1;30415U;99025AEE;16151.74228;0.00000448;00000-0;51307-3;0;9992
2;30415;99.8182;152.1524;252756;126.638;290.2434;13.6232041;
FENGYUN;1C;DEB;;;;;;
1;30416U;99025AEF;16151.99652;-0.00000068;00000-0;-15198;0;9994
2;30416;99.183;167.7536;56044;101.3026;259.4443;14.00541058;
FENGYUN;1C;DEB;;;;;;
1;30417U;99025AEG;16151.35232;0.00000102;00000-0;78977-4;0;9996
2;30417;98.8636;185.7465;64978;312.4504;112.5932;14.11782066;
FENGYUN;1C;DEB;;;;;;
1;30418U;99025AEH;16151.57446;0.00000781;00000-0;14748-3;0;9999
2;30418;98.8599;12.479;166301;59.935;330.9055;14.59235785;
FENGYUN;1C;DEB;;;;;;
1;30419U;99025AEJ;16151.34606;0.00000296;00000-0;18694-3;0;9991
2;30419;99.2609;286.3508;56949;59.8364;4.1324;14.11280919;
FENGYUN;1C;DEB;;;;;;
1;30420U;99025AEK;16151.48673;0.00001253;00000-0;16158-3;0;9990
2;30420;98.9508;113.3768;168573;279.5396;208.5037;14.73918212;
FENGYUN;1C;DEB;;;;;;
1;30423U;99025AEN;16151.72161;0.0000206;00000-0;68591-3;0;9992
2;30423;98.5302;75.3592;72078;332.7087;85.1916;14.37233894;
FENGYUN;1C;DEB;;;;;;
1;30429U;99025AEQ;16151.85774;0.00004116;00000-0;59014-3;0;9991
2;30429;99.1681;127.2216;68464;206.2938;153.4787;14.75612267;
FENGYUN;1C;DEB;;;;;;
1;30431U;99025AES;16151.18375;0.00028877;00000-0;86397-3;0;9991
2;30431;98.5765;50.9891;52765;302.0046;57.6071;15.33122639;
FENGYUN;1C;DEB;;;;;;
1;30432U;99025AET;16151.81589;0.00000432;00000-0;16823-3;0;9991
2;30432;98.8;258.5196;94650;115.5008;12.6591;14.32291765;
FENGYUN;1C;DEB;;;;;;
1;30434U;99025AEV;16151.77241;0.00000119;00000-0;12923-3;0;9994
2;30434;99.2028;195.0636;123208;310.5932;111.9776;13.88273825;
FENGYUN;1C;DEB;;;;;;
1;30435U;99025AEW;16150.89291;0.00001734;00000-0;17658-2;0;9992
2;30435;99.0414;297.7588;231668;271.964;244.683;13.67003229;
FENGYUN;1C;DEB;;;;;;
1;30436U;99025AEX;16151.82742;0.00001026;00000-0;66961-3;0;9997
2;30436;98.4382;243.2677;136956;292.1412;194.0558;13.99926028;
FENGYUN;1C;DEB;;;;;;
