COSMOS;2251;;;;;;;
2;33812;74.0181;322.6766;147252;185.005;174.9675;14.96359313;
COSMOS;2251;DEB;;;;;;
1;33813U;93036BE;16151.53501;0.00001405;00000-0;21629-3;0;9994
2;33813;74.0477;313.4515;97236;212.014;208.6526;14.71392092;
COSMOS;2251;DEB;;;;;;
1;33815U;93036BG;16151.64445;0.00001061;00000-0;37212-3;0;9997
2;33815;73.988;224.1106;58783;31.6994;87.9334;14.35293044;
COSMOS;2251;DEB;;;;;;
1;33816U;93036BH;16151.22163;0.00000199;00000-0;16717-3;0;9993
2;33816;73.8978;221.4418;275868;169.4556;191.252;13.77822312;
COSMOS;2251;DEB;;;;;;
1;33817U;93036BJ;16151.00265;0.00001099;00000-0;19808-3;0;9997
2;33817;74.0714;7.2156;59257;284.8371;74.6239;14.66728153;
COSMOS;2251;DEB;;;;;;
1;33818U;93036BK;16150.92307;0.00001079;00000-0;22109-3;0;9990
2;33818;74.1037;41.4642;73437;267.0762;222.5523;14.60368542;
COSMOS;2251;DEB;;;;;;
1;33819U;93036BL;16151.90401;0.00000367;00000-0;16327-3;0;9997
2;33819;74.1823;322.3173;99568;71.8145;43.0493;14.2350146;
COSMOS;2251;DEB;;;;;;
1;33821U;93036BN;16150.78608;0.00001234;00000-0;14687-3;0;9992
2;33821;74.054;242.6249;129375;134.925;1.8362;14.79723567;
COSMOS;2251;DEB;;;;;;
1;33822U;93036BP;16152.10139;0.00000707;00000-0;42904-3;0;9992
2;33822;74.0791;122.0825;184306;291.1688;194.0775;14.00135626;
COSMOS;2251;DEB;;;;;;
1;33823U;93036BQ;16151.9044;0.00000566;00000-0;37124-3;0;9995
2;33823;73.8137;88.6974;221830;93.0127;338.215;13.92874572;
COSMOS;2251;DEB;;;;;;
1;33824U;93036BR;16151.47046;0.00001039;00000-0;19679-3;0;9995
2;33824;74.0242;33.5453;91614;285.614;136.6206;14.63079621;
COSMOS;2251;DEB;;;;;;
1;33825U;93036BS;16151.44831;0.00000679;00000-0;18221-3;0;9993
2;33825;73.9944;116.3046;122361;195.0068;305.064;14.45844612;
COSMOS;2251;DEB;;;;;;
1;33826U;93036BT;16151.4847;0.00001743;00000-0;66432-3;0;9994
2;33826;74.065;282.7726;121908;120.0899;307.6518;14.27518904;
COSMOS;2251;DEB;;;;;;
1;33828U;93036BV;16152.22026;0.00000312;00000-0;11323-3;0;9996
2;33828;74.0479;176.167;31791;31.7702;40.421;14.3710142;
COSMOS;2251;DEB;;;;;;
1;33830U;93036BX;16151.41015;0.00000639;00000-0;14737-3;0;9993
2;33830;74.0442;43.1612;59481;332.1024;143.8779;14.56410042;
COSMOS;2251;DEB;;;;;;
1;33832U;93036BZ;16151.58672;0.00000745;00000-0;25011-3;0;9992
2;33832;74.0602;191.6261;37746;19.4688;143.198;14.38550841;
COSMOS;2251;DEB;;;;;;
1;33834U;93036CB;16151.55748;0.0000118;00000-0;20345-3;0;9990
2;33834;74.0747;354.1087;64539;258.7597;123.8685;14.68385495;
COSMOS;2251;DEB;;;;;;
1;33835U;93036CC;16151.17477;0.00000718;00000-0;20784-3;0;9998
2;33835;74.0614;136.4157;77426;359.6931;99.9185;14.44630817;
COSMOS;2251;DEB;;;;;;
1;33836U;93036CD;16150.91985;0.00000872;00000-0;21470-3;0;9993
2;33836;74.0085;64.6961;35532;47.3109;34.7788;14.53387148;
COSMOS;2251;DEB;;;;;;
1;33837U;93036CE;16150.94541;0.00000235;00000-0;73622-4;0;9999
2;33837;74.0144;93.8571;35623;78.7315;281.7843;14.4568279;
COSMOS;2251;DEB;;;;;;
1;33838U;93036CF;16150.96084;0.00000312;00000-0;10356-3;0;9995
2;33838;74.0382;138.6187;28934;38.018;352.7279;14.41511205;
COSMOS;2251;DEB;;;;;;
1;33839U;93036CG;16150.97429;0.00000212;00000-0;50369-4;0;9995
2;33839;74.0433;6.6549;94443;287.6401;197.0456;14.57958189;
COSMOS;2251;DEB;;;;;;
1;33841U;93036CJ;16152.16833;0.00000129;00000-0;54765-4;0;9999
2;33841;74.0372;183.8432;21064;34.8758;29.3257;14.34535753;
COSMOS;2251;DEB;;;;;;
1;33842U;93036CK;16152.21068;0.00000231;00000-0;84548-4;0;9995
2;33842;74.0339;162.8488;49592;41.5634;35.5113;14.37568241;
COSMOS;2251;DEB;;;;;;
1;33843U;93036CL;16151.87774;0.00002628;00000-0;49505-3;0;9997
2;33843;73.9867;126.7302;208817;30.9873;330.3412;14.51996239;
COSMOS;2251;DEB;;;;;;
1;33844U;93036CM;16151.73742;0.00000216;00000-0;95615-4;0;9996
2;33844;74.0688;248.5692;52521;60.3828;101.2485;14.28192613;
COSMOS;2251;DEB;;;;;;
1;33845U;93036CN;16152.03209;0.00008733;00000-0;14600-2;0;9990
2;33845;74.0451;136.2334;45372;322.1813;37.6172;14.69298987;
COSMOS;2251;DEB;;;;;;
1;33848U;93036CR;16150.70358;0.00000384;00000-0;15655-3;0;9990
2;33848;74.037;245.2864;55273;68.0193;82.8494;14.29809424;
COSMOS;2251;DEB;;;;;;
1;33889U;93036CS;16151.8609;0.00011847;00000-0;10243-2;0;9995
2;33889;74.108;320.2775;48032;144.4107;216.0298;14.96343141;
COSMOS;2251;DEB;;;;;;
1;33890U;93036CT;16150.95221;0.00000993;00000-0;24114-3;0;9994
2;33890;74.0202;79.3371;47607;348.4088;11.5973;14.53585525;
COSMOS;2251;DEB;;;;;;
1;33892U;93036CV;16150.80592;0.00000355;00000-0;18024-3;0;9993
2;33892;73.807;279.4633;124884;206.6775;274.689;14.15842987;
COSMOS;2251;DEB;;;;;;
1;33893U;93036CW;16151.53715;0.00003901;00000-0;73796-3;0;9993
2;33893;74.0292;185.154;169401;47.1169;103.2944;14.55850323;
COSMOS;2251;DEB;;;;;;
1;33894U;93036CX;16150.79814;-0.00000157;00000-0;-14793;0;9990
2;33894;73.7694;287.5749;598244;338.0707;19.5714;13.13709516;
COSMOS;2251;DEB;;;;;;
1;33896U;93036CZ;16151.84396;0.00000405;00000-0;21454-3;0;9999
2;33896;73.7735;299.7825;150309;334.9381;138.771;14.11421107;
COSMOS;2251;DEB;;;;;;
1;33899U;93036DC;16152.2087;0.00000686;00000-0;19562-3;0;9999
2;33899;74.058;125.891;77560;354.0675;124.1015;14.45405574;
COSMOS;2251;DEB;;;;;;
1;33900U;93036DD;16150.96624;0.00000373;00000-0;10424-3;0;9992
2;33900;74.0228;79.5624;55505;4.6861;68.7514;14.48909034;
COSMOS;2251;DEB;;;;;;
1;33901U;93036DE;16151.02659;0.0000138;00000-0;29647-3;0;9993
2;33901;73.792;11.0614;120329;62.7552;298.5808;14.55199165;
COSMOS;2251;DEB;;;;;;
1;33903U;93036DG;16151.92758;0.0011925;00000-0;43460-2;0;9990
2;33903;74.0096;99.0401;26647;210.2213;149.7452;15.27289189;
COSMOS;2251;DEB;;;;;;
1;33905U;93036DJ;16150.6398;0.0000028;00000-0;12382-3;0;9997
2;33905;73.889;217.0018;63495;87.9986;63.2172;14.26773335;
COSMOS;2251;DEB;;;;;;
1;33906U;93036DK;16150.7238;0.00000645;00000-0;24818-3;0;9994
2;33906;74.0401;247.9918;56032;53.6812;61.1661;14.31450035;
COSMOS;2251;DEB;;;;;;
1;33907U;93036DL;16150.87239;0.00000595;00000-0;32340-3;0;9993
2;33907;74.0578;72.0553;159158;254.4162;173.7239;14.08217653;
COSMOS;2251;DEB;;;;;;
1;33908U;93036DM;16151.42717;0.00000959;00000-0;59628-3;0;9992
2;33908;73.8475;138.4563;262490;69.5993;293.3116;13.90606866;
COSMOS;2251;DEB;;;;;;
1;33909U;93036DN;16151.37197;0.00011621;00000-0;18444-2;0;9994
2;33909;74.0644;209.6187;51796;339.4585;20.4503;14.71294094;
COSMOS;2251;DEB;;;;;;
1;33911U;93036DQ;16150.8794;0.00000979;00000-0;30289-3;0;9998
2;33911;74.1026;184.6141;26476;342.7137;73.0865;14.423374;
COSMOS;2251;DEB;;;;;;
1;33912U;93036DR;16151.18676;0.00000452;00000-0;15424-3;0;9997
2;33912;74.0383;168.1129;14864;13.2885;58.423;14.39223007;
COSMOS;2251;DEB;;;;;;
1;33913U;93036DS;16150.83931;0.00000329;00000-0;11226-3;0;9998
2;33913;74.0353;158.2985;53916;35.8178;23.0256;14.39478163;
COSMOS;2251;DEB;;;;;;
1;33914U;93036DT;16151.51431;0.00000366;00000-0;31703-3;0;9990
2;33914;74.0891;334.2773;315676;161.6357;217.2055;13.68767085;
COSMOS;2251;DEB;;;;;;
1;33915U;93036DU;16150.7143;0.00000174;00000-0;74329-4;0;9990
2;33915;74.046;245.6347;116252;106.8007;53.5846;14.28255529;
COSMOS;2251;DEB;;;;;;
1;33916U;93036DV;16152.22751;0.00000279;00000-0;25212-3;0;9993
2;33916;74.0516;343.7726;331098;205.0288;280.0607;13.65899356;
COSMOS;2251;DEB;;;;;;
1;33917U;93036DW;16151.7862;-0.00000088;00000-0;-55689;0;9993
2;33917;74.1065;28.7281;349744;220.697;136.7533;13.62734005;
COSMOS;2251;DEB;;;;;;
1;33918U;93036DX;16151.82471;0.00002964;00000-0;48728-3;0;9998
2;33918;74.0648;30.2501;58525;258.7499;230.1029;14.69943122;
COSMOS;2251;DEB;;;;;;
1;33919U;93036DY;16151.32511;0.00001805;00000-0;43665-3;0;9998
2;33919;74.0525;108.5807;31975;341.3091;18.6894;14.53507762;
COSMOS;2251;DEB;;;;;;
1;33920U;93036DZ;16150.28213;0.00000747;00000-0;27257-3;0;9999
2;33920;74.0703;235.9768;55431;48.2933;312.2942;14.33902655;
COSMOS;2251;DEB;;;;;;
1;33921U;93036EA;16151.47438;0.00006004;00000-0;90167-3;0;9991
2;33921;73.9875;52.4123;2973;323.3971;36.6999;14.74753844;
COSMOS;2251;DEB;;;;;;
1;33922U;93036EB;16152.18768;0.0000018;00000-0;62525-4;0;9999
2;33922;74.049;137.1805;24415;33.664;67.5951;14.42090958;
COSMOS;2251;DEB;;;;;;
